NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR
54569636502,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/16/2013,,1324443,1324443002,OTHER PPP TREATMENTS,2,POTASSIUM,3
50268067001,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,07/13/2015,09/26/2016,1324466,1324466001,OTHER PPP TREATMENTS,2,POTASSIUM,3
50268067030,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,07/13/2015,09/26/2016,1324466,1324466001,OTHER PPP TREATMENTS,2,POTASSIUM,3
17856100701,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,08/02/2012,,1324454,1324454001,OTHER PPP TREATMENTS,2,POTASSIUM,3
17856100703,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,07/19/2012,,1324454,1324454001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603155416,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,09/30/2015,,1537403,1537403001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603155404,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,09/30/2015,,1537403,1537403001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603153658,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002095,Potassium Chloride Oral Soln 20% (40 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,20%,01/01/1992,04/30/2015,1537403,1537403017,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603154358,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002095,Potassium Chloride Oral Soln 20% (40 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,20%,05/08/2015,,1537403,1537403004,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603154258,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,05/08/2015,,1537403,1537403003,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603153258,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,12/05/1995,04/30/2015,1537403,1537403003,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603153558,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,01/01/1992,04/30/2015,1537403,1537403003,OTHER PPP TREATMENTS,2,POTASSIUM,3
00603153458,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,01/01/1992,04/30/2015,1537403,1537403008,OTHER PPP TREATMENTS,2,POTASSIUM,3
62451994401,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/07/2007,12/28/2009,1324420,1324420002,OTHER PPP TREATMENTS,2,POTASSIUM,3
58118099909,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324457,1324457001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58118099908,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324457,1324457001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58118099907,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324457,1324457001,OTHER PPP TREATMENTS,2,POTASSIUM,3
42291067250,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/29/2014,,1538063,1538063004,OTHER PPP TREATMENTS,2,POTASSIUM,3
42291067290,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/29/2014,,1538063,1538063004,OTHER PPP TREATMENTS,2,POTASSIUM,3
42291067201,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/29/2014,10/05/2016,1538063,1538063004,OTHER PPP TREATMENTS,2,POTASSIUM,3
42291067950,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/18/2013,,1538063,1538063002,OTHER PPP TREATMENTS,2,POTASSIUM,3
42291067990,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/18/2013,03/29/2016,1538063,1538063002,OTHER PPP TREATMENTS,2,POTASSIUM,3
10544056530,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/30/2015,,1324462,1324462002,OTHER PPP TREATMENTS,2,POTASSIUM,3
10544056590,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/30/2015,,1324462,1324462002,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001014400,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/27/2014,08/19/2014,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001025900,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/29/2014,,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001014408,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/27/2014,08/19/2014,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001025908,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/29/2014,,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001025903,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/29/2014,,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001014403,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/27/2014,08/19/2014,1324458,1324458001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001023500,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,03/11/2014,,1324458,1324458004,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001023508,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,06/13/2014,,1324458,1324458004,OTHER PPP TREATMENTS,2,POTASSIUM,3
68001023503,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,03/11/2014,,1324458,1324458004,OTHER PPP TREATMENTS,2,POTASSIUM,3
10544052830,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/17/2015,,1324462,1324462001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569636503,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/18/2013,,1324443,1324443002,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569636501,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/13/2012,,1324443,1324443002,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037099990,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/03/2016,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569338805,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/23/1995,,1324443,1324443001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569338801,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/16/1992,,1324443,1324443001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569338800,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/16/1991,,1324443,1324443001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569541400,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,06/27/2002,,1324443,1324443016,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569541401,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/10/2005,,1324443,1324443016,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868035602,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/28/1993,07/07/2015,1324427,1324427002,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868035603,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/14/1994,07/07/2015,1324427,1324427002,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868035601,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/28/1993,07/07/2015,1324427,1324427002,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868555400,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,06/06/2006,07/07/2015,1324427,1324427024,OTHER PPP TREATMENTS,2,POTASSIUM,3
00121146515,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,10/18/2006,06/15/2016,1537330,1537330008,OTHER PPP TREATMENTS,2,POTASSIUM,3
00121046516,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,05/01/1993,05/19/2015,1537330,1537330008,OTHER PPP TREATMENTS,2,POTASSIUM,3
00121146530,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,10/18/2006,06/15/2016,1537330,1537330008,OTHER PPP TREATMENTS,2,POTASSIUM,3
00121046616,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002095,Potassium Chloride Oral Soln 20% (40 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,20%,05/01/1993,05/19/2015,1537330,1537330013,OTHER PPP TREATMENTS,2,POTASSIUM,3
00121046615,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002095,Potassium Chloride Oral Soln 20% (40 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,20%,04/01/1984,06/01/2012,1537330,1537330013,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261037660,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/19/2014,,1324453,1324453005,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261037630,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/19/2014,,1324453,1324453005,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261037690,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/19/2014,,1324453,1324453005,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261037600,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/19/2014,,1324453,1324453005,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261021590,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/12/2013,,1324453,1324453001,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261021560,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/12/2013,,1324453,1324453001,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261021530,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/12/2013,,1324453,1324453001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68180079902,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/23/2016,,1324470,1324470003,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138037830,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/19/2011,10/31/2014,1324449,1324449007,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138037810,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/19/2011,10/31/2014,1324449,1324449007,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138034610,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000205,Potassium Chloride Cap CR 8 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,10/20/2011,10/31/2014,1324449,1324449001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138034630,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000205,Potassium Chloride Cap CR 8 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,10/20/2011,10/31/2014,1324449,1324449001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138034710,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/20/2011,10/31/2014,1324449,1324449003,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138034730,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/20/2011,10/31/2014,1324449,1324449003,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739044704,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,01/18/2012,04/30/2013,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739044604,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/18/2012,04/30/2013,1324414,1324414001,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739044610,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/19/2009,,1324414,1324414001,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739044703,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/18/2009,10/18/2010,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
68180079801,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000205,Potassium Chloride Cap CR 8 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,02/23/2016,,1324470,1324470001,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739039610,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/05/2007,12/31/2010,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739044710,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/18/2009,,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739039603,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/29/2007,07/01/2009,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739039601,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,05/29/2007,06/30/2010,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
00085171801,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,01/09/2007,05/18/2014,1324436,1324436001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00085171802,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,01/09/2007,05/18/2014,1324436,1324436001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00085171701,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/09/2007,07/04/2014,1324436,1324436003,OTHER PPP TREATMENTS,2,POTASSIUM,3
00781572005,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,11/13/2008,,1536960,1536960028,OTHER PPP TREATMENTS,2,POTASSIUM,3
00781572001,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,11/13/2008,,1536960,1536960028,OTHER PPP TREATMENTS,2,POTASSIUM,3
00781572010,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,11/13/2008,,1536960,1536960028,OTHER PPP TREATMENTS,2,POTASSIUM,3
58177000108,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/21/1990,08/27/2009,1324408,1324408003,OTHER PPP TREATMENTS,2,POTASSIUM,3
58177000112,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/26/2005,08/27/2009,1324408,1324408003,OTHER PPP TREATMENTS,2,POTASSIUM,3
58177000111,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/27/1996,08/27/2009,1324408,1324408003,OTHER PPP TREATMENTS,2,POTASSIUM,3
49884039210,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/09/2004,,1324425,1324425001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00904641416,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,07/23/2014,06/16/2015,1537119,1537119015,OTHER PPP TREATMENTS,2,POTASSIUM,3
00904100716,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,01/01/1990,03/31/2014,1537119,1537119015,OTHER PPP TREATMENTS,2,POTASSIUM,3
69367010116,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,12/29/2014,10/02/2015,1324461,1324461002,OTHER PPP TREATMENTS,2,POTASSIUM,3
66689004701,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030002085,Potassium Chloride Oral Soln 10% (20 MEQ/15ML),SOLN,OR,60110,POTASSIUM CHLORIDE,10%,02/04/2016,,1324468,1324468001,OTHER PPP TREATMENTS,2,POTASSIUM,3
76439034310,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/15/2013,,1324456,1324456001,OTHER PPP TREATMENTS,2,POTASSIUM,3
