PRODUCT_ID,NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179291,68115036560,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,15/06/2005,31/03/2009,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179289,68115036530,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,15/06/2005,31/03/2009,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157117,55887048790,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,24/02/2005,,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157116,55887048782,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,24/02/2005,,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157115,55887048760,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,01/07/2003,18/06/2007,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157114,55887048730,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,01/07/2003,18/06/2007,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172792,55887096790,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,12/01/2005,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172790,55887096730,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,12/01/2005,02/02/2009,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172791,55887096760,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,12/01/2005,18/06/2007,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172789,55887096715,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,12/01/2005,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173985,55887051920,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 25 MG,TABS,OR,64340,SSRI,25 MG,04/02/2005,,1768349,1768349033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176150,58016017899,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 20 MG (Base Equiv),TABS,OR,64340,SSRI,20 MG,10/03/2005,18/01/2013,1165047,1165047001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176148,58016017889,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 20 MG (Base Equiv),TABS,OR,64340,SSRI,20 MG,10/03/2005,18/01/2013,1165047,1165047001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191578,58016003090,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,16/06/2006,18/01/2013,1165047,1165047033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191576,58016003030,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,16/06/2006,18/01/2013,1165047,1165047033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191575,58016003000,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,16/06/2006,18/01/2013,1165047,1165047033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191577,58016003060,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,16/06/2006,18/01/2013,1165047,1165047033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177677,58016022412,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177674,58016022404,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116615,58016022400,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,16/02/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177684,58016022489,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116616,58016022450,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,16/02/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177676,58016022410,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177675,58016022405,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177673,58016022402,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177686,58016022499,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177685,58016022490,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177683,58016022460,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173987,55887051960,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 25 MG,TABS,OR,64340,SSRI,25 MG,04/02/2005,02/02/2009,1768349,1768349033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173988,55887051990,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 25 MG,TABS,OR,64340,SSRI,25 MG,04/02/2005,02/02/2009,1768349,1768349033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173986,55887051930,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 25 MG,TABS,OR,64340,SSRI,25 MG,04/02/2005,18/06/2007,1768349,1768349033,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155867,57866630401,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,08/10/2003,19/01/2011,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159771,68030630401,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,01/03/2004,09/04/2007,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110383,55175271608,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,28/12/1995,08/03/2001,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110380,55175271404,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,05/03/1996,08/03/2001,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110381,55175271406,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,05/03/1996,08/03/2001,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110379,55175271403,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 50 MG,TABS,OR,64340,SSRI,50 MG,28/12/1995,08/03/2001,1768349,1768349001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452532,67544008074,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,10/12/2013,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452573,67544008073,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,10/12/2013,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212570,63874059660,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,18/10/2007,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212569,63874059630,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,18/10/2007,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212568,63874059620,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,18/10/2007,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212566,63874059614,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,18/10/2007,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212565,63874059610,ZOLOFT,SERTRALINE HCL,5.81601E+13,Sertraline HCl Tab 100 MG,TABS,OR,64340,SSRI,100 MG,18/10/2007,,1768349,1768349002,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177682,58016022440,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177681,58016022430,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177680,58016022420,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177679,58016022415,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177678,58016022414,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 40 MG (Base Equiv),TABS,OR,64340,SSRI,40 MG,28/04/2005,18/01/2013,1165047,1165047017,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405082,60760000930,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,04/08/2011,,1165143,1165143001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441381,60760000990,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,28/10/2013,,1165143,1165143001,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483408,60760049530,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 20 MG (Base Equiv),TABS,OR,64340,SSRI,20 MG,24/06/2016,,1165143,1165143003,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441345,60760049590,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 20 MG (Base Equiv),TABS,OR,64340,SSRI,20 MG,28/10/2013,,1165143,1165143003,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187691,16590005590,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,5.816E+13,Citalopram Hydrobromide Tab 10 MG (Base Equiv),TABS,OR,64340,SSRI,10 MG,10/02/2006,12/04/2014,1165060,1165060003,PPP PRODUCTS,3,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459715,378735105,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 40 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",40 MG,26/06/2014,,1765677,1765677005,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459732,378735191,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 40 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",40 MG,26/06/2014,,1765677,1765677005,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459726,378735091,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 20 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",20 MG,26/06/2014,11/08/2017,1765677,1765677001,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459733,378735005,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 20 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",20 MG,26/06/2014,11/08/2017,1765677,1765677001,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463518,51079035416,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 80 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",80 MG,03/10/2014,,1765678,1765678007,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463517,51079035401,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 80 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",80 MG,03/10/2014,,1765678,1765678007,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463505,51079035316,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 60 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",60 MG,03/10/2014,,1765678,1765678005,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463512,51079035301,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 60 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",60 MG,03/10/2014,,1765678,1765678005,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463521,51079035101,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 20 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",20 MG,03/10/2014,,1765678,1765678001,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463520,51079035116,ZIPRASIDONE HCL,ZIPRASIDONE HCL,5.94001E+13,Ziprasidone HCl Cap 20 MG,CAPS,OR,64190,"ANTIPSYCHOTICS, OTHER",20 MG,03/10/2014,,1765678,1765678001,PPP PRODUCTS,3,ANTIPSYCHOTICS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
